time,n_turbo,n_engine,boost_pressure,throttle,engine_load
2.778,270.8009512170923,-9.947170207685934,2.1366705776913375,0.8,10.0
2.779,270.80095115431425,-9.947170471408638,2.136670577571909,0.8,10.0
2.7800000000000002,270.80095109274157,-9.947170730067867,2.1366705774547743,0.8,10.0
2.781,270.8009510323511,-9.947170983760838,2.136670577339888,0.8,10.0
2.782,270.8009509731201,-9.947171232582903,2.1366705772272074,0.8,10.0
2.783,270.80095091502636,-9.947171476627584,2.136670577116691,0.8,10.0
2.7840000000000003,270.800950858048,-9.94717171598661,2.136670577008296,0.8,10.0
2.785,270.80095080216364,-9.947171950749942,2.136670576901982,0.8,10.0
2.786,270.8009507473523,-9.947172181005815,2.1366705767977097,0.8,10.0
2.787,270.8009506935933,-9.947172406840778,2.136670576695439,0.8,10.0
2.7880000000000003,270.8009506408664,-9.94717262833971,2.136670576595132,0.8,10.0
2.789,270.80095058915197,-9.947172845585863,2.1366705764967513,0.8,10.0
2.79,270.8009505384304,-9.947173058660887,2.1366705764002587,0.8,10.0
2.791,270.8009504886827,-9.947173267644873,2.1366705763056193,0.8,10.0
2.7920000000000003,270.80095043989013,-9.947173472616367,2.136670576212797,0.8,10.0
2.793,270.80095039203445,-9.947173673652406,2.136670576121757,0.8,10.0
2.794,270.8009503450975,-9.947173870828555,2.1366705760324645,0.8,10.0
2.795,270.8009502990618,-9.947174064218922,2.136670575944887,0.8,10.0
2.7960000000000003,270.80095025390995,-9.947174253896192,2.1366705758589903,0.8,10.0
2.797,270.80095020962506,-9.94717443993166,2.1366705757747435,0.8,10.0
2.798,270.80095016619043,-9.947174622395247,2.136670575692114,0.8,10.0
2.799,270.8009501235897,-9.947174801355532,2.136670575611071,0.8,10.0
2.8000000000000003,270.80095008180695,-9.947174976879781,2.136670575531584,0.8,10.0
2.801,270.80095004082636,-9.947175149033963,2.136670575453623,0.8,10.0
2.802,270.8009500006327,-9.947175317882786,2.136670575377159,0.8,10.0
2.803,270.80094996121073,-9.94717548348971,2.136670575302163,0.8,10.0
2.8040000000000003,270.8009499225456,-9.947175645916984,2.136670575228607,0.8,10.0
2.805,270.80094988462287,-9.947175805225651,2.1366705751564634,0.8,10.0
2.806,270.8009498474283,-9.947175961475592,2.1366705750857045,0.8,10.0
2.807,270.8009498109478,-9.947176114725536,2.1366705750163044,0.8,10.0
2.8080000000000003,270.8009497751678,-9.947176265033079,2.136670574948237,0.8,10.0
2.809,270.8009497400747,-9.947176412454718,2.1366705748814763,0.8,10.0
2.81,270.80094970565546,-9.947176557045863,2.1366705748159975,0.8,10.0
2.811,270.800949671897,-9.947176698860856,2.1366705747517756,0.8,10.0
2.8120000000000003,270.8009496387868,-9.947176837953002,2.1366705746887873,0.8,10.0
2.813,270.8009496063122,-9.94717697437458,2.136670574627008,0.8,10.0
2.814,270.8009495744612,-9.947177108176863,2.136670574566415,0.8,10.0
2.815,270.8009495432217,-9.94717723941014,2.1366705745069856,0.8,10.0
2.816,270.80094951258195,-9.947177368123741,2.1366705744486967,0.8,10.0
2.817,270.8009494825306,-9.94717749436604,2.1366705743915273,0.8,10.0
2.818,270.80094945305615,-9.947177618184487,2.1366705743354553,0.8,10.0
2.819,270.80094942414763,-9.947177739625618,2.13667057428046,0.8,10.0
2.82,270.80094939579413,-9.947177858735081,2.136670574226521,0.8,10.0
2.821,270.800949367985,-9.94717797555764,2.136670574173617,0.8,10.0
2.822,270.8009493407099,-9.947178090137207,2.1366705741217293,0.8,10.0
2.823,270.8009493139584,-9.947178202516849,2.1366705740708376,0.8,10.0
2.824,270.8009492877205,-9.9471783127388,2.136670574020923,0.8,10.0
2.825,270.8009492619865,-9.947178420844489,2.136670573971967,0.8,10.0
2.826,270.8009492367465,-9.94717852687455,2.1366705739239507,0.8,10.0
2.827,270.8009492119911,-9.947178630868832,2.1366705738768563,0.8,10.0
2.828,270.80094918771107,-9.947178732866425,2.136670573830666,0.8,10.0
2.829,270.8009491638972,-9.947178832905664,2.136670573785363,0.8,10.0
2.83,270.8009491405405,-9.94717893102415,2.136670573740929,0.8,10.0
2.831,270.8009491176323,-9.94717902725876,2.1366705736973493,0.8,10.0
2.832,270.8009490951639,-9.947179121645666,2.136670573654605,0.8,10.0
2.833,270.8009490731269,-9.947179214220345,2.1366705736126823,0.8,10.0
2.834,270.800949051513,-9.947179305017587,2.1366705735715645,0.8,10.0
2.835,270.80094903031414,-9.947179394071522,2.136670573531236,0.8,10.0
2.836,270.8009490095223,-9.947179481415626,2.1366705734916818,0.8,10.0
2.837,270.8009489891296,-9.94717956708272,2.136670573452887,0.8,10.0
2.838,270.80094896912846,-9.947179651105007,2.136670573414837,0.8,10.0
2.839,270.80094894951134,-9.947179733514066,2.1366705733775175,0.8,10.0
2.84,270.8009489302709,-9.94717981434087,2.136670573340915,0.8,10.0
2.841,270.8009489113998,-9.947179893615798,2.1366705733050146,0.8,10.0
2.842,270.80094889289114,-9.94717997136865,2.136670573269804,0.8,10.0
2.843,270.8009488747378,-9.947180047628645,2.1366705732352695,0.8,10.0
2.844,270.80094885693296,-9.94718012242445,2.136670573201398,0.8,10.0
2.845,270.80094883947004,-9.947180195784176,2.1366705731681765,0.8,10.0
2.846,270.8009488223423,-9.947180267735394,2.136670573135593,0.8,10.0
2.847,270.8009488055435,-9.947180338305149,2.1366705731036353,0.8,10.0
2.848,270.80094878906726,-9.947180407519964,2.1366705730722906,0.8,10.0
2.849,270.80094877290736,-9.947180475405855,2.136670573041548,0.8,10.0
2.85,270.80094875705765,-9.947180541988338,2.136670573011396,0.8,10.0
2.851,270.8009487415123,-9.947180607292436,2.1366705729818225,0.8,10.0
2.852,270.8009487262654,-9.947180671342696,2.1366705729528173,0.8,10.0
2.853,270.80094871131126,-9.94718073416319,2.136670572924369,0.8,10.0
2.854,270.80094869664424,-9.947180795777532,2.1366705728964663,0.8,10.0
2.855,270.8009486822588,-9.947180856208877,2.1366705728691,0.8,10.0
2.856,270.8009486681496,-9.94718091547994,2.1366705728422586,0.8,10.0
2.857,270.8009486543113,-9.947180973613,2.1366705728159325,0.8,10.0
2.858,270.8009486407387,-9.947181030629904,2.1366705727901123,0.8,10.0
2.859,270.8009486274267,-9.947181086552085,2.1366705727647877,0.8,10.0
2.86,270.80094861437027,-9.947181141400561,2.1366705727399493,0.8,10.0
2.861,270.80094860156447,-9.947181195195943,2.1366705727155875,0.8,10.0
2.862,270.8009485890046,-9.947181247958458,2.1366705726916937,0.8,10.0
2.863,270.80094857668587,-9.947181299707928,2.136670572668259,0.8,10.0
2.864,270.80094856460363,-9.947181350463811,2.136670572645274,0.8,10.0
2.865,270.8009485527534,-9.947181400245181,2.13667057262273,0.8,10.0
2.866,270.8009485411307,-9.947181449070747,2.136670572600619,0.8,10.0
2.867,270.80094852973116,-9.947181496958864,2.136670572578933,0.8,10.0
2.868,270.80094851855046,-9.94718154392753,2.1366705725576627,0.8,10.0
2.869,270.8009485075845,-9.947181589994395,2.136670572536801,0.8,10.0
2.87,270.800948496829,-9.947181635176777,2.1366705725163397,0.8,10.0
2.871,270.80094848628005,-9.947181679491658,2.136670572496272,0.8,10.0
2.872,270.80094847593364,-9.947181722955694,2.136670572476589,0.8,10.0
2.873,270.80094846578584,-9.947181765585219,2.136670572457284,0.8,10.0
2.874,270.80094845583295,-9.947181807396257,2.1366705724383497,0.8,10.0
2.875,270.80094844607106,-9.947181848404522,2.1366705724197788,0.8,10.0
2.876,270.8009484364967,-9.947181888625432,2.1366705724015644,0.8,10.0
2.8770000000000002,270.8009484271061,-9.947181928074096,2.1366705723837,0.8,10.0
2.878,270.8009484178958,-9.94718196676535,2.1366705723661785,0.8,10.0
2.879,270.8009484088623,-9.94718200471373,2.1366705723489936,0.8,10.0
2.88,270.80094840000237,-9.9471820419335,2.136670572332138,0.8,10.0
2.8810000000000002,270.8009483913125,-9.94718207843865,2.136670572315607,0.8,10.0
2.882,270.80094838278944,-9.947182114242903,2.1366705722993924,0.8,10.0
2.883,270.80094837443005,-9.947182149359714,2.1366705722834896,0.8,10.0
2.884,270.8009483662312,-9.947182183802282,2.1366705722678923,0.8,10.0
2.8850000000000002,270.80094835818966,-9.947182217583553,2.1366705722525943,0.8,10.0
2.886,270.8009483503026,-9.947182250716223,2.13667057223759,0.8,10.0
2.887,270.8009483425669,-9.947182283212744,2.1366705722228736,0.8,10.0
2.888,270.80094833497975,-9.947182315085334,2.1366705722084403,0.8,10.0
2.8890000000000002,270.8009483275383,-9.947182346345969,2.1366705721942836,0.8,10.0
2.89,270.80094832023974,-9.947182377006401,2.1366705721803987,0.8,10.0
2.891,270.80094831308134,-9.947182407078152,2.1366705721667807,0.8,10.0
2.892,270.8009483060603,-9.947182436572525,2.136670572153424,0.8,10.0
2.8930000000000002,270.8009482991741,-9.947182465500608,2.1366705721403236,0.8,10.0
2.894,270.8009482924201,-9.947182493873271,2.136670572127475,0.8,10.0
2.895,270.80094828579587,-9.947182521701178,2.136670572114873,0.8,10.0
2.896,270.8009482792987,-9.947182548994789,2.136670572102513,0.8,10.0
2.8970000000000002,270.80094827292635,-9.947182575764366,2.1366705720903902,0.8,10.0
2.898,270.8009482666763,-9.947182602019963,2.1366705720785,0.8,10.0
2.899,270.80094826054625,-9.947182627771452,2.1366705720668384,0.8,10.0
2.9,270.800948254534,-9.947182653028515,2.136670572055401,0.8,10.0
2.9010000000000002,270.80094824863704,-9.947182677800642,2.1366705720441823,0.8,10.0
2.902,270.80094824285334,-9.947182702097146,2.1366705720331796,0.8,10.0
2.903,270.80094823718076,-9.947182725927155,2.136670572022388,0.8,10.0
2.904,270.800948231617,-9.947182749299628,2.1366705720118038,0.8,10.0
2.9050000000000002,270.80094822616013,-9.947182772223348,2.1366705720014227,0.8,10.0
2.906,270.800948220808,-9.947182794706936,2.1366705719912407,0.8,10.0
2.907,270.80094821555866,-9.947182816758836,2.136670571981255,0.8,10.0
2.908,270.8009482104101,-9.947182838387343,2.13667057197146,0.8,10.0
2.9090000000000003,270.8009482053604,-9.947182859600579,2.1366705719618535,0.8,10.0
2.91,270.8009482004076,-9.947182880406524,2.1366705719524317,0.8,10.0
2.911,270.80094819554995,-9.947182900812992,2.13667057194319,0.8,10.0
2.912,270.80094819078556,-9.947182920827657,2.1366705719341264,0.8,10.0
2.9130000000000003,270.80094818611263,-9.94718294045804,2.1366705719252366,0.8,10.0
2.914,270.8009481815294,-9.947182959711519,2.1366705719165178,0.8,10.0
2.915,270.80094817703423,-9.947182978595334,2.136670571907966,0.8,10.0
2.916,270.8009481726253,-9.947182997116577,2.1366705718995784,0.8,10.0
2.9170000000000003,270.800948168301,-9.947183015282214,2.136670571891352,0.8,10.0
2.918,270.80094816405983,-9.947183033099071,2.136670571883284,0.8,10.0
2.919,270.80094815990003,-9.947183050573843,2.1366705718753702,0.8,10.0
2.92,270.80094815582004,-9.9471830677131,2.136670571867609,0.8,10.0
2.9210000000000003,270.8009481518185,-9.947183084523283,2.1366705718599963,0.8,10.0
2.922,270.80094814789373,-9.94718310101071,2.1366705718525294,0.8,10.0
2.923,270.8009481440443,-9.947183117181579,2.1366705718452064,0.8,10.0
2.924,270.8009481402688,-9.947183133041966,2.136670571838024,0.8,10.0
2.9250000000000003,270.8009481365658,-9.947183148597835,2.1366705718309795,0.8,10.0
2.926,270.8009481329339,-9.94718316385503,2.1366705718240704,0.8,10.0
2.927,270.80094812937176,-9.947183178819287,2.1366705718172936,0.8,10.0
2.928,270.80094812587794,-9.94718319349623,2.136670571810647,0.8,10.0
2.9290000000000003,270.80094812245125,-9.947183207891376,2.136670571804128,0.8,10.0
2.93,270.8009481190904,-9.947183222010135,2.136670571797734,0.8,10.0
2.931,270.800948115794,-9.947183235857816,2.1366705717914636,0.8,10.0
2.932,270.8009481125609,-9.94718324943962,2.136670571785313,0.8,10.0
2.9330000000000003,270.8009481093899,-9.947183262760653,2.1366705717792804,0.8,10.0
2.934,270.80094810627975,-9.947183275825923,2.1366705717733634,0.8,10.0
2.935,270.8009481032293,-9.94718328864034,2.136670571767561,0.8,10.0
2.936,270.80094810023746,-9.94718330120872,2.136670571761869,0.8,10.0
2.9370000000000003,270.8009480973031,-9.947183313535787,2.1366705717562864,0.8,10.0
2.938,270.800948094425,-9.947183325626172,2.1366705717508117,0.8,10.0
2.939,270.8009480916022,-9.947183337484425,2.1366705717454413,0.8,10.0
2.94,270.80094808883365,-9.947183349114999,2.1366705717401744,0.8,10.0
2.9410000000000003,270.8009480861182,-9.947183360522267,2.1366705717350083,0.8,10.0
2.942,270.8009480834549,-9.947183371710514,2.136670571729942,0.8,10.0
2.943,270.8009480808427,-9.947183382683946,2.1366705717249728,0.8,10.0
2.944,270.80094807828067,-9.947183393446691,2.1366705717200984,0.8,10.0
2.945,270.80094807576785,-9.947183404002788,2.1366705717153183,0.8,10.0
2.946,270.8009480733033,-9.947183414356207,2.1366705717106296,0.8,10.0
2.947,270.800948070886,-9.947183424510843,2.136670571706031,0.8,10.0
2.948,270.8009480685152,-9.947183434470508,2.136670571701521,0.8,10.0
2.949,270.80094806618985,-9.947183444238947,2.1366705716970973,0.8,10.0
2.95,270.8009480639091,-9.947183453819834,2.1366705716927585,0.8,10.0
2.951,270.8009480616722,-9.947183463216769,2.136670571688503,0.8,10.0
2.952,270.8009480594783,-9.94718347243328,2.136670571684329,0.8,10.0
2.953,270.8009480573265,-9.947183481472837,2.136670571680235,0.8,10.0
2.954,270.80094805521594,-9.947183490338832,2.1366705716762207,0.8,10.0
2.955,270.800948053146,-9.9471834990346,2.1366705716722825,0.8,10.0
2.956,270.8009480511157,-9.94718350756341,2.1366705716684202,0.8,10.0
2.957,270.80094804912443,-9.947183515928465,2.1366705716646317,0.8,10.0
2.958,270.80094804717135,-9.947183524132916,2.1366705716609165,0.8,10.0
2.959,270.80094804525584,-9.947183532179837,2.1366705716572723,0.8,10.0
2.96,270.8009480433771,-9.947183540072258,2.1366705716536982,0.8,10.0
2.961,270.8009480415344,-9.947183547813145,2.1366705716501926,0.8,10.0
2.962,270.8009480397271,-9.947183555405406,2.136670571646755,0.8,10.0
2.963,270.8009480379545,-9.947183562851897,2.1366705716433825,0.8,10.0
2.964,270.80094803621597,-9.947183570155415,2.1366705716400753,0.8,10.0
2.965,270.8009480345108,-9.947183577318706,2.1366705716368313,0.8,10.0
2.966,270.80094803283833,-9.947183584344462,2.1366705716336494,0.8,10.0
2.967,270.80094803119795,-9.947183591235323,2.136670571630529,0.8,10.0
2.968,270.8009480295891,-9.94718359799388,2.1366705716274685,0.8,10.0
2.969,270.8009480280112,-9.94718360462267,2.1366705716244665,0.8,10.0
2.97,270.8009480264635,-9.94718361112419,2.136670571621522,0.8,10.0
2.971,270.80094802494557,-9.94718361750088,2.1366705716186347,0.8,10.0
2.972,270.8009480234568,-9.947183623755137,2.1366705716158023,0.8,10.0
2.973,270.8009480219966,-9.947183629889313,2.136670571613024,0.8,10.0
2.974,270.80094802056436,-9.947183635905713,2.1366705716103,0.8,10.0
2.975,270.8009480191597,-9.947183641806598,2.1366705716076275,0.8,10.0
2.976,270.800948017782,-9.947183647594185,2.1366705716050065,0.8,10.0
2.977,270.8009480164307,-9.94718365327065,2.136670571602436,0.8,10.0
2.978,270.8009480151054,-9.947183658838128,2.1366705715999146,0.8,10.0
2.979,270.8009480138055,-9.947183664298711,2.136670571597442,0.8,10.0
2.98,270.8009480125306,-9.947183669654452,2.1366705715950163,0.8,10.0
2.981,270.8009480112802,-9.94718367490736,2.1366705715926377,0.8,10.0
2.982,270.8009480100538,-9.947183680059414,2.1366705715903045,0.8,10.0
2.983,270.80094800885087,-9.947183685112545,2.136670571588016,0.8,10.0
2.984,270.80094800767114,-9.94718369006866,2.136670571585772,0.8,10.0
2.985,270.800948006514,-9.947183694929617,2.1366705715835703,0.8,10.0
2.986,270.8009480053791,-9.947183699697243,2.136670571581411,0.8,10.0
2.987,270.800948004266,-9.94718370437333,2.1366705715792937,0.8,10.0
2.988,270.80094800317426,-9.947183708959637,2.136670571577217,0.8,10.0
2.989,270.80094800210344,-9.947183713457887,2.1366705715751797,0.8,10.0
2.99,270.8009480010532,-9.94718371786977,2.136670571573182,0.8,10.0
2.991,270.80094800002314,-9.947183722196945,2.1366705715712224,0.8,10.0
2.992,270.80094799901286,-9.94718372644104,2.1366705715693004,0.8,10.0
2.993,270.80094799802197,-9.947183730603644,2.1366705715674152,0.8,10.0
2.994,270.80094799705006,-9.94718373468633,2.1366705715655665,0.8,10.0
2.995,270.80094799609685,-9.947183738690626,2.1366705715637533,0.8,10.0
2.996,270.800947995162,-9.94718374261804,2.1366705715619747,0.8,10.0
2.997,270.800947994245,-9.94718374647005,2.13667057156023,0.8,10.0
2.998,270.8009479933457,-9.947183750248099,2.1366705715585192,0.8,10.0
2.999,270.8009479924636,-9.94718375395361,2.136670571556841,0.8,10.0
3.0,270.80094799159843,-9.947183757587975,2.1366705715551952,0.8,10.0
3.001,270.80094799074993,-9.94718376115256,2.136670571553581,0.8,10.0
3.0020000000000002,270.8009479899177,-9.947183764648708,2.136670571551998,0.8,10.0
3.003,270.8009479891015,-9.947183768077727,2.136670571550445,0.8,10.0
3.004,270.80094798830083,-9.947183771440908,2.136670571548922,0.8,10.0
3.005,270.80094798751566,-9.947183774739518,2.136670571547428,0.8,10.0
3.0060000000000002,270.8009479867455,-9.947183777974793,2.136670571545963,0.8,10.0
3.007,270.8009479859901,-9.94718378114795,2.136670571544526,0.8,10.0
3.008,270.80094798524925,-9.947183784260186,2.1366705715431165,0.8,10.0
3.009,270.8009479845227,-9.947183787312664,2.1366705715417345,0.8,10.0
3.0100000000000002,270.80094798381,-9.947183790306534,2.1366705715403786,0.8,10.0
3.011,270.800947983111,-9.947183793242925,2.1366705715390486,0.8,10.0
3.012,270.8009479824254,-9.947183796122934,2.1366705715377448,0.8,10.0
3.013,270.800947981753,-9.947183798947648,2.1366705715364653,0.8,10.0
3.0140000000000002,270.80094798109343,-9.947183801718127,2.136670571535211,0.8,10.0
3.015,270.8009479804466,-9.947183804435413,2.13667057153398,0.8,10.0
3.016,270.80094797981224,-9.947183807100526,2.136670571532773,0.8,10.0
3.017,270.80094797918997,-9.947183809714472,2.1366705715315897,0.8,10.0
3.0180000000000002,270.8009479785797,-9.947183812278228,2.1366705715304284,0.8,10.0
3.019,270.8009479779811,-9.94718381479276,2.1366705715292897,0.8,10.0
3.02,270.800947977394,-9.947183817259011,2.136670571528173,0.8,10.0
3.021,270.8009479768182,-9.947183819677914,2.1366705715270777,0.8,10.0
3.0220000000000002,270.80094797625344,-9.947183822050372,2.136670571526003,0.8,10.0
3.023,270.80094797569956,-9.947183824377278,2.1366705715249497,0.8,10.0
3.024,270.8009479751563,-9.94718382665951,2.136670571523916,0.8,10.0
3.025,270.80094797462345,-9.947183828897922,2.1366705715229024,0.8,10.0
3.0260000000000002,270.8009479741008,-9.947183831093357,2.136670571521908,0.8,10.0
3.027,270.8009479735882,-9.947183833246639,2.136670571520933,0.8,10.0
3.028,270.8009479730855,-9.947183835358578,2.1366705715199767,0.8,10.0
3.029,270.80094797259244,-9.947183837429968,2.136670571519039,0.8,10.0
3.0300000000000002,270.8009479721088,-9.947183839461587,2.1366705715181187,0.8,10.0
3.031,270.8009479716345,-9.947183841454198,2.1366705715172163,0.8,10.0
3.032,270.8009479711693,-9.94718384340855,2.136670571516331,0.8,10.0
3.033,270.80094797071297,-9.947183845325382,2.136670571515463,0.8,10.0
3.0340000000000003,270.80094797026544,-9.94718384720541,2.1366705715146117,0.8,10.0
3.035,270.80094796982655,-9.947183849049342,2.1366705715137764,0.8,10.0
3.036,270.800947969396,-9.947183850857868,2.1366705715129575,0.8,10.0
3.037,270.8009479689738,-9.947183852631673,2.1366705715121546,0.8,10.0
3.0380000000000003,270.8009479685596,-9.947183854371419,2.1366705715113667,0.8,10.0
3.039,270.8009479681534,-9.94718385607776,2.1366705715105936,0.8,10.0
3.04,270.80094796775506,-9.947183857751343,2.136670571509836,0.8,10.0
3.041,270.8009479673643,-9.947183859392792,2.1366705715090926,0.8,10.0
3.0420000000000003,270.8009479669811,-9.947183861002726,2.1366705715083634,0.8,10.0
3.043,270.8009479666052,-9.947183862581747,2.1366705715076484,0.8,10.0
3.044,270.8009479662365,-9.947183864130453,2.136670571506947,0.8,10.0
3.045,270.80094796587497,-9.947183865649421,2.1366705715062593,0.8,10.0
3.0460000000000003,270.8009479655203,-9.947183867139229,2.1366705715055847,0.8,10.0
3.047,270.8009479651725,-9.94718386860043,2.136670571504923,0.8,10.0
3.048,270.8009479648313,-9.947183870033575,2.1366705715042738,0.8,10.0
3.049,270.8009479644967,-9.947183871439204,2.1366705715036374,0.8,10.0
3.0500000000000003,270.8009479641685,-9.947183872817845,2.1366705715030125,0.8,10.0
3.051,270.8009479638466,-9.947183874170017,2.1366705715024006,0.8,10.0
3.052,270.8009479635309,-9.94718387549623,2.1366705715018,0.8,10.0
3.053,270.8009479632213,-9.947183876796975,2.136670571501211,0.8,10.0
3.0540000000000003,270.8009479629176,-9.94718387807275,2.136670571500633,0.8,10.0
3.055,270.8009479626197,-9.947183879324026,2.1366705715000665,0.8,10.0
3.056,270.8009479623276,-9.947183880551279,2.1366705714995105,0.8,10.0
3.057,270.80094796204105,-9.947183881754968,2.1366705714989656,0.8,10.0
3.0580000000000003,270.80094796175996,-9.947183882935548,2.136670571498431,0.8,10.0
3.059,270.8009479614844,-9.94718388409346,2.1366705714979064,0.8,10.0
3.06,270.80094796121404,-9.947183885229142,2.136670571497392,0.8,10.0
3.061,270.80094796094886,-9.947183886343016,2.136670571496888,0.8,10.0
3.0620000000000003,270.80094796068886,-9.947183887435505,2.136670571496393,0.8,10.0
3.063,270.8009479604338,-9.947183888507016,2.136670571495908,0.8,10.0
3.064,270.8009479601836,-9.947183889557957,2.136670571495432,0.8,10.0
3.065,270.8009479599382,-9.94718389058872,2.136670571494965,0.8,10.0
3.0660000000000003,270.80094795969757,-9.94718389159969,2.1366705714945073,0.8,10.0
3.067,270.80094795946155,-9.947183892591251,2.1366705714940584,0.8,10.0
3.068,270.80094795923,-9.947183893563773,2.136670571493618,0.8,10.0
3.069,270.80094795900294,-9.947183894517625,2.1366705714931857,0.8,10.0
3.0700000000000003,270.8009479587803,-9.947183895453161,2.136670571492762,0.8,10.0
3.071,270.80094795856184,-9.947183896370735,2.136670571492347,0.8,10.0
3.072,270.80094795834765,-9.94718389727069,2.136670571491939,0.8,10.0
3.073,270.8009479581375,-9.94718389815337,2.1366705714915395,0.8,10.0
3.074,270.80094795793144,-9.9471838990191,2.1366705714911474,0.8,10.0
3.075,270.8009479577293,-9.94718389986821,2.136670571490763,0.8,10.0
3.076,270.80094795753104,-9.947183900701013,2.1366705714903858,0.8,10.0
3.077,270.8009479573366,-9.947183901517828,2.136670571490016,0.8,10.0
3.078,270.8009479571459,-9.947183902318962,2.136670571489653,0.8,10.0
3.079,270.80094795695885,-9.94718390310471,2.1366705714892973,0.8,10.0
3.08,270.8009479567754,-9.947183903875374,2.1366705714889482,0.8,10.0
3.081,270.8009479565955,-9.947183904631242,2.1366705714886063,0.8,10.0
3.082,270.800947956419,-9.947183905372597,2.13667057148827,0.8,10.0
3.083,270.8009479562459,-9.947183906099719,2.136670571487941,0.8,10.0
3.084,270.80094795607613,-9.947183906812878,2.136670571487618,0.8,10.0
3.085,270.80094795590963,-9.947183907512345,2.1366705714873016,0.8,10.0
3.086,270.8009479557463,-9.947183908198381,2.1366705714869907,0.8,10.0
3.087,270.80094795558614,-9.947183908871247,2.136670571486686,0.8,10.0
3.088,270.8009479554291,-9.947183909531194,2.136670571486387,0.8,10.0
3.089,270.8009479552749,-9.947183910178468,2.136670571486094,0.8,10.0
3.09,270.80094795512383,-9.947183910813315,2.1366705714858063,0.8,10.0
3.091,270.80094795497564,-9.947183911435975,2.1366705714855243,0.8,10.0
3.092,270.8009479548303,-9.947183912046679,2.136670571485248,0.8,10.0
3.093,270.8009479546877,-9.94718391264566,2.1366705714849767,0.8,10.0
3.094,270.80094795454784,-9.947183913233136,2.1366705714847107,0.8,10.0
3.095,270.8009479544107,-9.947183913809335,2.1366705714844496,0.8,10.0
3.096,270.8009479542761,-9.94718391437447,2.136670571484194,0.8,10.0
3.097,270.8009479541442,-9.947183914928754,2.136670571483943,0.8,10.0
3.098,270.8009479540148,-9.947183915472396,2.1366705714836964,0.8,10.0
3.099,270.8009479538879,-9.947183916005601,2.136670571483455,0.8,10.0
3.1,270.8009479537634,-9.947183916528566,2.136670571483218,0.8,10.0
3.101,270.8009479536413,-9.947183917041492,2.136670571482986,0.8,10.0
3.102,270.80094795352153,-9.947183917544569,2.136670571482758,0.8,10.0
3.103,270.8009479534041,-9.947183918037988,2.1366705714825347,0.8,10.0
3.104,270.80094795328887,-9.947183918521933,2.1366705714823158,0.8,10.0
3.105,270.80094795317586,-9.947183918996586,2.1366705714821004,0.8,10.0
3.106,270.8009479530651,-9.947183919462125,2.13667057148189,0.8,10.0
3.107,270.8009479529564,-9.947183919918729,2.136670571481683,0.8,10.0
3.108,270.80094795284975,-9.947183920366562,2.1366705714814804,0.8,10.0
3.109,270.8009479527452,-9.9471839208058,2.1366705714812815,0.8,10.0
3.11,270.8009479526427,-9.947183921236604,2.136670571481086,0.8,10.0
3.111,270.80094795254206,-9.947183921659136,2.136670571480895,0.8,10.0
3.112,270.8009479524434,-9.947183922073556,2.136670571480707,0.8,10.0
3.113,270.80094795234663,-9.947183922480018,2.136670571480523,0.8,10.0
3.114,270.80094795225176,-9.947183922878676,2.1366705714803427,0.8,10.0
3.115,270.80094795215865,-9.94718392326968,2.1366705714801655,0.8,10.0
3.116,270.80094795206736,-9.947183923653178,2.136670571479992,0.8,10.0
3.117,270.80094795197783,-9.947183924029309,2.1366705714798213,0.8,10.0
3.118,270.80094795189,-9.947183924398221,2.1366705714796543,0.8,10.0
3.119,270.8009479518039,-9.947183924760049,2.1366705714794905,0.8,10.0
3.12,270.8009479517194,-9.947183925114931,2.13667057147933,0.8,10.0
3.121,270.80094795163654,-9.947183925463,2.136670571479172,0.8,10.0
3.122,270.8009479515553,-9.947183925804383,2.1366705714790175,0.8,10.0
3.123,270.8009479514756,-9.947183926139212,2.136670571478866,0.8,10.0
3.124,270.80094795139746,-9.947183926467613,2.1366705714787173,0.8,10.0
3.125,270.8009479513208,-9.94718392678971,2.1366705714785716,0.8,10.0
3.126,270.8009479512456,-9.947183927105621,2.1366705714784286,0.8,10.0
3.1270000000000002,270.8009479511718,-9.947183927415468,2.1366705714782883,0.8,10.0
3.128,270.8009479510995,-9.947183927719365,2.1366705714781506,0.8,10.0
3.129,270.8009479510285,-9.947183928017427,2.1366705714780156,0.8,10.0
3.13,270.80094795095897,-9.947183928309768,2.1366705714778833,0.8,10.0
3.1310000000000002,270.80094795089065,-9.947183928596495,2.136670571477753,0.8,10.0
3.132,270.80094795082374,-9.947183928877717,2.1366705714776257,0.8,10.0
3.133,270.8009479507581,-9.947183929153539,2.136670571477501,0.8,10.0
3.134,270.8009479506937,-9.947183929424066,2.136670571477379,0.8,10.0
3.1350000000000002,270.80094795063053,-9.947183929689398,2.1366705714772585,0.8,10.0
3.136,270.80094795056857,-9.947183929949636,2.1366705714771403,0.8,10.0
3.137,270.8009479505078,-9.947183930204877,2.136670571477025,0.8,10.0
3.138,270.8009479504482,-9.94718393045522,2.1366705714769116,0.8,10.0
3.1390000000000002,270.80094795038974,-9.947183930700753,2.1366705714768006,0.8,10.0
3.14,270.8009479503324,-9.947183930941573,2.1366705714766914,0.8,10.0
3.141,270.80094795027617,-9.94718393117777,2.1366705714765843,0.8,10.0
3.142,270.80094795022103,-9.947183931409432,2.136670571476479,0.8,10.0
3.1430000000000002,270.800947950167,-9.947183931636644,2.1366705714763765,0.8,10.0
